W0821 00:11:52.264151   713 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 11.0, Runtime API Version: 10.1
W0821 00:11:52.268267   713 device_context.cc:422] device: 0, cuDNN Version: 7.6.
Train: [142][70/98]	BT 0.965 (0.965)	DT 0.000 (0.018)	loss 7.467 (7.529)
Train: [142][80/98]	BT 0.962 (0.965)	DT 0.000 (0.016)	loss 7.608 (7.528)
Train: [142][90/98]	BT 0.968 (0.965)	DT 0.000 (0.014)	loss 7.504 (7.531)
epoch 142, total time 94.49
Train: [143][10/98]	BT 0.974 (0.960)	DT 0.000 (0.125)	loss 7.451 (7.536)
Train: [143][20/98]	BT 0.970 (0.962)	DT 0.000 (0.062)	loss 7.372 (7.511)
Train: [143][30/98]	BT 0.964 (0.963)	DT 0.000 (0.042)	loss 7.514 (7.518)
Train: [143][40/98]	BT 0.964 (0.963)	DT 0.000 (0.031)	loss 7.483 (7.528)
Train: [143][50/98]	BT 0.998 (0.964)	DT 0.000 (0.025)	loss 7.556 (7.524)
Train: [143][60/98]	BT 0.962 (0.964)	DT 0.000 (0.021)	loss 7.509 (7.526)
Train: [143][70/98]	BT 0.965 (0.964)	DT 0.000 (0.018)	loss 7.498 (7.529)
Train: [143][80/98]	BT 0.961 (0.964)	DT 0.000 (0.016)	loss 7.564 (7.533)
Train: [143][90/98]	BT 0.968 (0.964)	DT 0.000 (0.014)	loss 7.580 (7.533)
epoch 143, total time 94.38
Train: [144][10/98]	BT 0.971 (0.976)	DT 0.000 (0.126)	loss 7.410 (7.546)
Train: [144][20/98]	BT 0.966 (0.970)	DT 0.000 (0.063)	loss 7.487 (7.527)
Train: [144][30/98]	BT 0.966 (0.968)	DT 0.000 (0.042)	loss 7.419 (7.517)
Train: [144][40/98]	BT 0.963 (0.967)	DT 0.000 (0.032)	loss 7.554 (7.521)
Train: [144][50/98]	BT 0.964 (0.967)	DT 0.000 (0.025)	loss 7.590 (7.529)
Train: [144][60/98]	BT 0.963 (0.966)	DT 0.000 (0.021)	loss 7.542 (7.534)
Train: [144][70/98]	BT 0.962 (0.966)	DT 0.000 (0.018)	loss 7.621 (7.531)
Train: [144][80/98]	BT 0.962 (0.966)	DT 0.000 (0.016)	loss 7.561 (7.530)
Train: [144][90/98]	BT 0.973 (0.966)	DT 0.000 (0.014)	loss 7.522 (7.533)
epoch 144, total time 94.56
Train: [145][10/98]	BT 0.975 (0.958)	DT 0.000 (0.123)	loss 7.452 (7.500)
Train: [145][20/98]	BT 0.998 (0.963)	DT 0.000 (0.062)	loss 7.506 (7.521)
Train: [145][30/98]	BT 0.974 (0.963)	DT 0.000 (0.041)	loss 7.483 (7.519)
Train: [145][40/98]	BT 0.962 (0.963)	DT 0.000 (0.031)	loss 7.399 (7.520)
Train: [145][50/98]	BT 0.961 (0.964)	DT 0.000 (0.025)	loss 7.505 (7.531)
Train: [145][60/98]	BT 0.967 (0.964)	DT 0.000 (0.021)	loss 7.638 (7.534)
Train: [145][70/98]	BT 0.964 (0.964)	DT 0.000 (0.018)	loss 7.453 (7.530)
Train: [145][80/98]	BT 0.966 (0.964)	DT 0.000 (0.015)	loss 7.595 (7.529)
Train: [145][90/98]	BT 0.957 (0.964)	DT 0.000 (0.014)	loss 7.616 (7.533)
epoch 145, total time 94.34
Train: [146][10/98]	BT 0.972 (0.960)	DT 0.000 (0.123)	loss 7.590 (7.546)
Train: [146][20/98]	BT 0.968 (0.962)	DT 0.000 (0.062)	loss 7.602 (7.539)
Train: [146][30/98]	BT 0.963 (0.963)	DT 0.000 (0.041)	loss 7.498 (7.525)
Train: [146][40/98]	BT 0.963 (0.964)	DT 0.000 (0.031)	loss 7.488 (7.525)
Train: [146][50/98]	BT 0.961 (0.964)	DT 0.000 (0.025)	loss 7.573 (7.526)
Train: [146][60/98]	BT 0.967 (0.964)	DT 0.000 (0.021)	loss 7.516 (7.526)
Train: [146][70/98]	BT 0.965 (0.964)	DT 0.000 (0.018)	loss 7.591 (7.531)
Train: [146][80/98]	BT 0.967 (0.964)	DT 0.000 (0.015)	loss 7.626 (7.537)
Train: [146][90/98]	BT 0.968 (0.964)	DT 0.000 (0.014)	loss 7.527 (7.537)
epoch 146, total time 94.42
Train: [147][10/98]	BT 0.971 (0.958)	DT 0.000 (0.122)	loss 7.641 (7.521)
Train: [147][20/98]	BT 0.970 (0.961)	DT 0.000 (0.061)	loss 7.488 (7.539)
Train: [147][30/98]	BT 0.957 (0.962)	DT 0.000 (0.041)	loss 7.468 (7.546)
Train: [147][40/98]	BT 0.967 (0.963)	DT 0.000 (0.031)	loss 7.611 (7.550)
Train: [147][50/98]	BT 0.967 (0.963)	DT 0.000 (0.025)	loss 7.558 (7.542)
Train: [147][60/98]	BT 0.964 (0.963)	DT 0.000 (0.020)	loss 7.608 (7.542)
Train: [147][70/98]	BT 0.970 (0.964)	DT 0.000 (0.018)	loss 7.581 (7.543)
Train: [147][80/98]	BT 0.961 (0.964)	DT 0.000 (0.015)	loss 7.592 (7.543)
Train: [147][90/98]	BT 0.967 (0.964)	DT 0.000 (0.014)	loss 7.525 (7.544)
epoch 147, total time 94.37
Train: [148][10/98]	BT 0.966 (0.961)	DT 0.000 (0.199)	loss 7.491 (7.525)
Train: [148][20/98]	BT 0.961 (0.963)	DT 0.000 (0.100)	loss 7.580 (7.534)
Train: [148][30/98]	BT 0.961 (0.963)	DT 0.000 (0.066)	loss 7.420 (7.519)
Train: [148][40/98]	BT 0.966 (0.964)	DT 0.000 (0.050)	loss 7.480 (7.516)
Train: [148][50/98]	BT 0.962 (0.964)	DT 0.000 (0.040)	loss 7.499 (7.528)
Train: [148][60/98]	BT 0.957 (0.964)	DT 0.000 (0.033)	loss 7.418 (7.531)
Train: [148][70/98]	BT 0.966 (0.964)	DT 0.000 (0.029)	loss 7.575 (7.533)
Train: [148][80/98]	BT 0.958 (0.964)	DT 0.000 (0.025)	loss 7.630 (7.533)
Train: [148][90/98]	BT 0.961 (0.964)	DT 0.000 (0.022)	loss 7.577 (7.536)
epoch 148, total time 94.38
Train: [149][10/98]	BT 0.997 (0.959)	DT 0.001 (0.135)	loss 7.516 (7.506)
Train: [149][20/98]	BT 0.964 (0.964)	DT 0.000 (0.068)	loss 7.625 (7.503)
Train: [149][30/98]	BT 0.964 (0.964)	DT 0.000 (0.045)	loss 7.529 (7.515)
Train: [149][40/98]	BT 0.963 (0.964)	DT 0.000 (0.034)	loss 7.523 (7.515)
Train: [149][50/98]	BT 0.967 (0.964)	DT 0.000 (0.027)	loss 7.412 (7.514)
Train: [149][60/98]	BT 0.963 (0.964)	DT 0.000 (0.023)	loss 7.545 (7.510)
Train: [149][70/98]	BT 1.030 (0.965)	DT 0.000 (0.019)	loss 7.590 (7.520)
Train: [149][80/98]	BT 0.961 (0.965)	DT 0.000 (0.017)	loss 7.519 (7.526)
Train: [149][90/98]	BT 0.965 (0.965)	DT 0.000 (0.015)	loss 7.424 (7.525)
epoch 149, total time 94.49
Train: [150][10/98]	BT 0.970 (0.959)	DT 0.000 (0.135)	loss 7.512 (7.440)
Train: [150][20/98]	BT 0.965 (0.961)	DT 0.000 (0.068)	loss 7.478 (7.465)
Train: [150][30/98]	BT 0.966 (0.963)	DT 0.000 (0.045)	loss 7.517 (7.488)
Train: [150][40/98]	BT 0.964 (0.963)	DT 0.000 (0.034)	loss 7.554 (7.505)
Train: [150][50/98]	BT 0.963 (0.964)	DT 0.000 (0.027)	loss 7.549 (7.510)
Train: [150][60/98]	BT 0.964 (0.964)	DT 0.000 (0.023)	loss 7.443 (7.519)
Train: [150][70/98]	BT 0.962 (0.964)	DT 0.000 (0.019)	loss 7.542 (7.522)
Train: [150][80/98]	BT 0.965 (0.964)	DT 0.000 (0.017)	loss 7.533 (7.524)
Train: [150][90/98]	BT 0.962 (0.964)	DT 0.000 (0.015)	loss 7.586 (7.527)
epoch 150, total time 94.41
==> Saving...
Train: [151][10/98]	BT 0.969 (0.958)	DT 0.000 (0.135)	loss 7.400 (7.531)
Train: [151][20/98]	BT 0.963 (0.961)	DT 0.000 (0.068)	loss 7.516 (7.495)
Train: [151][30/98]	BT 0.969 (0.962)	DT 0.000 (0.045)	loss 7.532 (7.501)
Train: [151][40/98]	BT 0.965 (0.963)	DT 0.000 (0.034)	loss 7.576 (7.523)
Train: [151][50/98]	BT 0.969 (0.963)	DT 0.000 (0.027)	loss 7.595 (7.528)
Train: [151][60/98]	BT 0.963 (0.964)	DT 0.000 (0.023)	loss 7.596 (7.526)
Train: [151][70/98]	BT 0.965 (0.964)	DT 0.000 (0.019)	loss 7.524 (7.527)
Train: [151][80/98]	BT 0.969 (0.964)	DT 0.000 (0.017)	loss 7.509 (7.528)
Train: [151][90/98]	BT 0.963 (0.964)	DT 0.000 (0.015)	loss 7.540 (7.527)
epoch 151, total time 94.36
Train: [152][10/98]	BT 0.971 (0.960)	DT 0.000 (0.137)	loss 7.615 (7.492)
Train: [152][20/98]	BT 0.964 (0.961)	DT 0.000 (0.068)	loss 7.442 (7.489)
Train: [152][30/98]	BT 0.964 (0.962)	DT 0.000 (0.046)	loss 7.621 (7.501)
Train: [152][40/98]	BT 0.967 (0.963)	DT 0.000 (0.034)	loss 7.568 (7.511)
Train: [152][50/98]	BT 0.961 (0.963)	DT 0.000 (0.027)	loss 7.512 (7.519)
Train: [152][60/98]	BT 0.964 (0.965)	DT 0.000 (0.023)	loss 7.586 (7.517)
Train: [152][70/98]	BT 0.961 (0.964)	DT 0.000 (0.020)	loss 7.592 (7.523)
Train: [152][80/98]	BT 0.966 (0.964)	DT 0.000 (0.017)	loss 7.645 (7.527)
Train: [152][90/98]	BT 0.966 (0.964)	DT 0.000 (0.015)	loss 7.535 (7.530)
epoch 152, total time 94.39
Train: [153][10/98]	BT 0.967 (0.970)	DT 0.000 (0.124)	loss 7.413 (7.481)
Train: [153][20/98]	BT 0.970 (0.967)	DT 0.000 (0.062)	loss 7.577 (7.506)
Train: [153][30/98]	BT 0.970 (0.966)	DT 0.000 (0.041)	loss 7.631 (7.518)
Train: [153][40/98]	BT 0.960 (0.966)	DT 0.000 (0.031)	loss 7.550 (7.527)
Train: [153][50/98]	BT 0.965 (0.965)	DT 0.000 (0.025)	loss 7.497 (7.521)
Train: [153][60/98]	BT 0.963 (0.965)	DT 0.000 (0.021)	loss 7.713 (7.526)
Train: [153][70/98]	BT 0.965 (0.965)	DT 0.000 (0.018)	loss 7.573 (7.528)
Train: [153][80/98]	BT 0.964 (0.965)	DT 0.000 (0.016)	loss 7.548 (7.527)
Train: [153][90/98]	BT 0.966 (0.965)	DT 0.000 (0.014)	loss 7.449 (7.531)
epoch 153, total time 94.49
Train: [154][10/98]	BT 0.974 (0.958)	DT 0.000 (0.126)	loss 7.572 (7.522)
Train: [154][20/98]	BT 0.960 (0.960)	DT 0.000 (0.063)	loss 7.667 (7.517)
Train: [154][30/98]	BT 0.965 (0.962)	DT 0.000 (0.042)	loss 7.535 (7.521)
Train: [154][40/98]	BT 0.959 (0.963)	DT 0.000 (0.032)	loss 7.581 (7.522)
Train: [154][50/98]	BT 0.968 (0.963)	DT 0.000 (0.025)	loss 7.502 (7.522)
Train: [154][60/98]	BT 0.965 (0.963)	DT 0.000 (0.021)	loss 7.545 (7.527)
Train: [154][70/98]	BT 0.961 (0.964)	DT 0.000 (0.018)	loss 7.526 (7.525)
Train: [154][80/98]	BT 0.963 (0.964)	DT 0.000 (0.016)	loss 7.585 (7.527)
Train: [154][90/98]	BT 0.958 (0.964)	DT 0.000 (0.014)	loss 7.425 (7.530)
epoch 154, total time 94.35
Train: [155][10/98]	BT 0.981 (0.958)	DT 0.000 (0.121)	loss 7.464 (7.452)
Train: [155][20/98]	BT 0.967 (0.961)	DT 0.000 (0.061)	loss 7.404 (7.483)
Train: [155][30/98]	BT 0.964 (0.962)	DT 0.000 (0.040)	loss 7.543 (7.494)
Train: [155][40/98]	BT 0.960 (0.963)	DT 0.000 (0.030)	loss 7.504 (7.503)
Train: [155][50/98]	BT 0.960 (0.963)	DT 0.000 (0.024)	loss 7.503 (7.503)
Train: [155][60/98]	BT 0.965 (0.964)	DT 0.000 (0.020)	loss 7.440 (7.506)
Train: [155][70/98]	BT 0.962 (0.964)	DT 0.000 (0.017)	loss 7.587 (7.511)
Train: [155][80/98]	BT 0.966 (0.964)	DT 0.000 (0.015)	loss 7.443 (7.514)
Train: [155][90/98]	BT 1.004 (0.964)	DT 0.000 (0.014)	loss 7.558 (7.519)
epoch 155, total time 94.38
Train: [156][10/98]	BT 0.972 (0.959)	DT 0.000 (0.131)	loss 7.492 (7.455)
Train: [156][20/98]	BT 0.961 (0.961)	DT 0.000 (0.065)	loss 7.569 (7.479)
Train: [156][30/98]	BT 0.960 (0.962)	DT 0.000 (0.044)	loss 7.580 (7.483)
Train: [156][40/98]	BT 0.966 (0.962)	DT 0.000 (0.033)	loss 7.604 (7.498)
Train: [156][50/98]	BT 0.965 (0.963)	DT 0.000 (0.026)	loss 7.499 (7.501)
Train: [156][60/98]	BT 0.959 (0.963)	DT 0.000 (0.022)	loss 7.512 (7.510)
Train: [156][70/98]	BT 0.961 (0.964)	DT 0.000 (0.019)	loss 7.464 (7.511)
Train: [156][80/98]	BT 0.965 (0.964)	DT 0.000 (0.016)	loss 7.540 (7.505)
Train: [156][90/98]	BT 0.963 (0.964)	DT 0.000 (0.015)	loss 7.461 (7.507)
epoch 156, total time 94.35
Train: [157][10/98]	BT 0.971 (0.960)	DT 0.000 (0.126)	loss 7.472 (7.489)
Train: [157][20/98]	BT 0.966 (0.962)	DT 0.000 (0.063)	loss 7.582 (7.487)
Train: [157][30/98]	BT 0.961 (0.963)	DT 0.000 (0.042)	loss 7.498 (7.502)
Train: [157][40/98]	BT 0.969 (0.964)	DT 0.000 (0.032)	loss 7.644 (7.511)
Train: [157][50/98]	BT 0.966 (0.964)	DT 0.000 (0.025)	loss 7.500 (7.516)
Train: [157][60/98]	BT 1.055 (0.965)	DT 0.000 (0.021)	loss 7.622 (7.518)
Train: [157][70/98]	BT 0.961 (0.965)	DT 0.000 (0.018)	loss 7.611 (7.517)
Train: [157][80/98]	BT 0.968 (0.965)	DT 0.000 (0.016)	loss 7.598 (7.519)
Train: [157][90/98]	BT 0.961 (0.965)	DT 0.000 (0.014)	loss 7.654 (7.521)
epoch 157, total time 94.46
Train: [158][10/98]	BT 0.975 (0.960)	DT 0.000 (0.123)	loss 7.544 (7.511)
Train: [158][20/98]	BT 0.964 (0.962)	DT 0.000 (0.061)	loss 7.411 (7.511)
Train: [158][30/98]	BT 0.968 (0.963)	DT 0.000 (0.041)	loss 7.531 (7.530)
Train: [158][40/98]	BT 0.960 (0.963)	DT 0.000 (0.031)	loss 7.509 (7.533)
Train: [158][50/98]	BT 0.960 (0.964)	DT 0.000 (0.025)	loss 7.505 (7.527)
Train: [158][60/98]	BT 0.969 (0.964)	DT 0.000 (0.021)	loss 7.602 (7.528)
Train: [158][70/98]	BT 0.963 (0.964)	DT 0.000 (0.018)	loss 7.532 (7.529)
Train: [158][80/98]	BT 0.964 (0.965)	DT 0.000 (0.015)	loss 7.465 (7.529)
Train: [158][90/98]	BT 0.966 (0.965)	DT 0.000 (0.014)	loss 7.526 (7.524)
epoch 158, total time 94.45
Train: [159][10/98]	BT 0.992 (0.960)	DT 0.000 (0.126)	loss 7.583 (7.540)
Train: [159][20/98]	BT 0.963 (0.962)	DT 0.000 (0.063)	loss 7.401 (7.505)
Train: [159][30/98]	BT 0.969 (0.963)	DT 0.000 (0.042)	loss 7.335 (7.510)
Train: [159][40/98]	BT 0.967 (0.963)	DT 0.000 (0.032)	loss 7.511 (7.510)
Train: [159][50/98]	BT 0.963 (0.964)	DT 0.000 (0.025)	loss 7.626 (7.512)
Train: [159][60/98]	BT 0.962 (0.964)	DT 0.000 (0.021)	loss 7.675 (7.517)
Train: [159][70/98]	BT 0.965 (0.964)	DT 0.000 (0.018)	loss 7.581 (7.519)
Train: [159][80/98]	BT 0.969 (0.964)	DT 0.000 (0.016)	loss 7.574 (7.522)
Train: [159][90/98]	BT 0.967 (0.964)	DT 0.000 (0.014)	loss 7.545 (7.519)
epoch 159, total time 94.40
Train: [160][10/98]	BT 0.968 (0.958)	DT 0.000 (0.125)	loss 7.524 (7.516)
Train: [160][20/98]	BT 0.963 (0.961)	DT 0.000 (0.063)	loss 7.500 (7.508)
Train: [160][30/98]	BT 0.967 (0.962)	DT 0.000 (0.042)	loss 7.544 (7.506)
Train: [160][40/98]	BT 0.965 (0.963)	DT 0.000 (0.031)	loss 7.423 (7.507)
Train: [160][50/98]	BT 0.961 (0.963)	DT 0.000 (0.025)	loss 7.424 (7.506)
Train: [160][60/98]	BT 0.966 (0.963)	DT 0.000 (0.021)	loss 7.483 (7.510)
Train: [160][70/98]	BT 0.962 (0.963)	DT 0.000 (0.018)	loss 7.642 (7.517)
Train: [160][80/98]	BT 0.966 (0.963)	DT 0.000 (0.016)	loss 7.548 (7.522)
Train: [160][90/98]	BT 0.960 (0.964)	DT 0.000 (0.014)	loss 7.576 (7.522)
epoch 160, total time 94.34
Train: [161][10/98]	BT 0.995 (0.961)	DT 0.000 (0.129)	loss 7.524 (7.489)
Train: [161][20/98]	BT 0.965 (0.962)	DT 0.000 (0.065)	loss 7.537 (7.505)
Train: [161][30/98]	BT 0.960 (0.963)	DT 0.000 (0.043)	loss 7.396 (7.502)
Train: [161][40/98]	BT 0.969 (0.963)	DT 0.000 (0.032)	loss 7.451 (7.497)
Train: [161][50/98]	BT 0.963 (0.963)	DT 0.000 (0.026)	loss 7.542 (7.505)
Train: [161][60/98]	BT 0.968 (0.963)	DT 0.000 (0.022)	loss 7.526 (7.511)
Train: [161][70/98]	BT 0.974 (0.963)	DT 0.000 (0.019)	loss 7.536 (7.511)
Train: [161][80/98]	BT 0.961 (0.964)	DT 0.000 (0.016)	loss 7.525 (7.511)
Train: [161][90/98]	BT 0.965 (0.964)	DT 0.000 (0.014)	loss 7.406 (7.513)
epoch 161, total time 94.34
Train: [162][10/98]	BT 0.966 (0.961)	DT 0.000 (0.125)	loss 7.519 (7.531)
Train: [162][20/98]	BT 0.959 (0.967)	DT 0.000 (0.063)	loss 7.427 (7.503)
Train: [162][30/98]	BT 0.965 (0.966)	DT 0.000 (0.042)	loss 7.460 (7.503)
Train: [162][40/98]	BT 0.964 (0.966)	DT 0.000 (0.031)	loss 7.543 (7.504)
Train: [162][50/98]	BT 0.963 (0.966)	DT 0.000 (0.025)	loss 7.636 (7.521)
Train: [162][60/98]	BT 0.965 (0.966)	DT 0.000 (0.021)	loss 7.453 (7.512)
Train: [162][70/98]	BT 0.975 (0.966)	DT 0.000 (0.018)	loss 7.508 (7.515)
Train: [162][80/98]	BT 0.953 (0.966)	DT 0.000 (0.016)	loss 7.468 (7.513)
Train: [162][90/98]	BT 0.968 (0.966)	DT 0.000 (0.014)	loss 7.652 (7.516)
epoch 162, total time 94.52
Train: [163][10/98]	BT 0.978 (0.960)	DT 0.000 (0.134)	loss 7.410 (7.495)
Train: [163][20/98]	BT 0.967 (0.962)	DT 0.000 (0.067)	loss 7.511 (7.495)
Train: [163][30/98]	BT 0.962 (0.963)	DT 0.000 (0.045)	loss 7.548 (7.513)
Train: [163][40/98]	BT 0.965 (0.964)	DT 0.000 (0.034)	loss 7.409 (7.512)
Train: [163][50/98]	BT 0.966 (0.964)	DT 0.000 (0.027)	loss 7.543 (7.513)
Train: [163][60/98]	BT 0.963 (0.964)	DT 0.000 (0.022)	loss 7.478 (7.519)
Train: [163][70/98]	BT 0.963 (0.964)	DT 0.000 (0.019)	loss 7.494 (7.522)
Train: [163][80/98]	BT 1.030 (0.965)	DT 0.000 (0.017)	loss 7.454 (7.523)
Train: [163][90/98]	BT 0.969 (0.965)	DT 0.000 (0.015)	loss 7.551 (7.522)
epoch 163, total time 94.44
Train: [164][10/98]	BT 0.968 (0.958)	DT 0.000 (0.124)	loss 7.553 (7.546)
Train: [164][20/98]	BT 0.962 (0.961)	DT 0.000 (0.062)	loss 7.499 (7.508)
Train: [164][30/98]	BT 0.960 (0.963)	DT 0.000 (0.041)	loss 7.488 (7.510)
Train: [164][40/98]	BT 0.971 (0.963)	DT 0.000 (0.033)	loss 7.537 (7.502)
Train: [164][50/98]	BT 0.963 (0.963)	DT 0.000 (0.027)	loss 7.438 (7.509)
Train: [164][60/98]	BT 0.961 (0.963)	DT 0.000 (0.022)	loss 7.429 (7.509)
Train: [164][70/98]	BT 0.969 (0.963)	DT 0.000 (0.019)	loss 7.621 (7.515)
Train: [164][80/98]	BT 0.960 (0.963)	DT 0.000 (0.017)	loss 7.501 (7.517)
Train: [164][90/98]	BT 0.970 (0.964)	DT 0.000 (0.015)	loss 7.491 (7.519)
epoch 164, total time 94.38
Train: [165][10/98]	BT 0.976 (0.959)	DT 0.000 (0.136)	loss 7.583 (7.464)
Train: [165][20/98]	BT 0.971 (0.961)	DT 0.000 (0.068)	loss 7.639 (7.498)
Train: [165][30/98]	BT 0.968 (0.962)	DT 0.000 (0.045)	loss 7.464 (7.508)
Train: [165][40/98]	BT 0.965 (0.963)	DT 0.000 (0.034)	loss 7.474 (7.511)
Train: [165][50/98]	BT 1.062 (0.965)	DT 0.000 (0.027)	loss 7.510 (7.505)
Train: [165][60/98]	BT 0.964 (0.964)	DT 0.000 (0.023)	loss 7.478 (7.502)
Train: [165][70/98]	BT 0.966 (0.964)	DT 0.000 (0.020)	loss 7.661 (7.510)
Train: [165][80/98]	BT 0.963 (0.964)	DT 0.000 (0.017)	loss 7.568 (7.516)
Train: [165][90/98]	BT 0.964 (0.964)	DT 0.000 (0.015)	loss 7.562 (7.520)
epoch 165, total time 94.38
Train: [166][10/98]	BT 0.976 (0.961)	DT 0.000 (0.126)	loss 7.568 (7.529)
Train: [166][20/98]	BT 0.962 (0.962)	DT 0.000 (0.063)	loss 7.517 (7.524)
Train: [166][30/98]	BT 0.964 (0.963)	DT 0.000 (0.042)	loss 7.419 (7.516)
Train: [166][40/98]	BT 0.961 (0.963)	DT 0.000 (0.032)	loss 7.475 (7.511)
Train: [166][50/98]	BT 0.966 (0.963)	DT 0.000 (0.025)	loss 7.436 (7.510)
Train: [166][60/98]	BT 0.964 (0.963)	DT 0.000 (0.021)	loss 7.590 (7.503)
Train: [166][70/98]	BT 0.966 (0.964)	DT 0.000 (0.018)	loss 7.542 (7.509)
Train: [166][80/98]	BT 0.967 (0.964)	DT 0.000 (0.016)	loss 7.539 (7.515)
Train: [166][90/98]	BT 0.965 (0.964)	DT 0.000 (0.014)	loss 7.492 (7.517)
epoch 166, total time 94.38
Train: [167][10/98]	BT 0.975 (0.959)	DT 0.000 (0.127)	loss 7.503 (7.533)
Train: [167][20/98]	BT 0.967 (0.961)	DT 0.000 (0.064)	loss 7.382 (7.532)
Train: [167][30/98]	BT 0.966 (0.963)	DT 0.000 (0.042)	loss 7.466 (7.534)
Train: [167][40/98]	BT 0.971 (0.963)	DT 0.000 (0.032)	loss 7.441 (7.523)
Train: [167][50/98]	BT 0.965 (0.964)	DT 0.000 (0.026)	loss 7.551 (7.517)
Train: [167][60/98]	BT 0.980 (0.964)	DT 0.000 (0.021)	loss 7.517 (7.516)
Train: [167][70/98]	BT 0.959 (0.964)	DT 0.000 (0.018)	loss 7.545 (7.524)
Train: [167][80/98]	BT 0.967 (0.964)	DT 0.000 (0.016)	loss 7.697 (7.524)
Train: [167][90/98]	BT 0.961 (0.964)	DT 0.000 (0.014)	loss 7.578 (7.527)
epoch 167, total time 94.43
Train: [168][10/98]	BT 0.971 (0.959)	DT 0.000 (0.128)	loss 7.474 (7.508)
Train: [168][20/98]	BT 0.963 (0.962)	DT 0.002 (0.064)	loss 7.448 (7.466)
Train: [168][30/98]	BT 0.962 (0.962)	DT 0.000 (0.043)	loss 7.381 (7.469)
Train: [168][40/98]	BT 0.963 (0.963)	DT 0.000 (0.032)	loss 7.529 (7.486)
Train: [168][50/98]	BT 0.964 (0.963)	DT 0.000 (0.026)	loss 7.471 (7.489)
Train: [168][60/98]	BT 0.966 (0.963)	DT 0.000 (0.021)	loss 7.447 (7.491)
Train: [168][70/98]	BT 0.958 (0.963)	DT 0.000 (0.018)	loss 7.527 (7.493)
Train: [168][80/98]	BT 0.966 (0.963)	DT 0.000 (0.016)	loss 7.550 (7.492)
Train: [168][90/98]	BT 0.966 (0.963)	DT 0.000 (0.014)	loss 7.598 (7.498)
epoch 168, total time 94.33
Train: [169][10/98]	BT 0.970 (0.958)	DT 0.000 (0.122)	loss 7.426 (7.478)
Train: [169][20/98]	BT 0.971 (0.961)	DT 0.000 (0.061)	loss 7.565 (7.479)
Train: [169][30/98]	BT 0.963 (0.962)	DT 0.000 (0.041)	loss 7.527 (7.482)
Train: [169][40/98]	BT 0.971 (0.963)	DT 0.000 (0.031)	loss 7.583 (7.488)
Train: [169][50/98]	BT 0.970 (0.963)	DT 0.000 (0.024)	loss 7.561 (7.502)
Train: [169][60/98]	BT 0.963 (0.964)	DT 0.000 (0.020)	loss 7.481 (7.503)
Train: [169][70/98]	BT 0.968 (0.964)	DT 0.000 (0.018)	loss 7.390 (7.506)
Train: [169][80/98]	BT 0.963 (0.964)	DT 0.000 (0.015)	loss 7.376 (7.504)
Train: [169][90/98]	BT 0.967 (0.964)	DT 0.000 (0.014)	loss 7.528 (7.507)
epoch 169, total time 94.36
Train: [170][10/98]	BT 0.972 (0.961)	DT 0.000 (0.149)	loss 7.501 (7.509)
Train: [170][20/98]	BT 0.964 (0.962)	DT 0.000 (0.075)	loss 7.567 (7.515)
Train: [170][30/98]	BT 0.973 (0.963)	DT 0.000 (0.050)	loss 7.503 (7.519)
Train: [170][40/98]	BT 0.961 (0.963)	DT 0.000 (0.037)	loss 7.448 (7.512)
Train: [170][50/98]	BT 0.962 (0.963)	DT 0.000 (0.030)	loss 7.615 (7.514)
Train: [170][60/98]	BT 0.959 (0.964)	DT 0.000 (0.025)	loss 7.598 (7.518)
Train: [170][70/98]	BT 0.961 (0.964)	DT 0.000 (0.021)	loss 7.431 (7.513)
Train: [170][80/98]	BT 0.963 (0.964)	DT 0.000 (0.019)	loss 7.456 (7.510)
Train: [170][90/98]	BT 0.968 (0.964)	DT 0.000 (0.017)	loss 7.623 (7.509)
epoch 170, total time 94.37
Train: [171][10/98]	BT 0.965 (0.959)	DT 0.000 (0.130)	loss 7.446 (7.478)
Train: [171][20/98]	BT 0.966 (0.962)	DT 0.000 (0.065)	loss 7.564 (7.507)
Train: [171][30/98]	BT 0.959 (0.962)	DT 0.000 (0.043)	loss 7.540 (7.522)
Train: [171][40/98]	BT 0.967 (0.963)	DT 0.000 (0.033)	loss 7.541 (7.529)
Train: [171][50/98]	BT 0.963 (0.963)	DT 0.000 (0.026)	loss 7.545 (7.520)
Train: [171][60/98]	BT 0.965 (0.963)	DT 0.000 (0.022)	loss 7.520 (7.527)
Train: [171][70/98]	BT 0.965 (0.964)	DT 0.000 (0.019)	loss 7.544 (7.522)
Train: [171][80/98]	BT 0.965 (0.964)	DT 0.000 (0.016)	loss 7.495 (7.518)
Train: [171][90/98]	BT 0.960 (0.964)	DT 0.000 (0.015)	loss 7.520 (7.520)
epoch 171, total time 94.38
Train: [172][10/98]	BT 0.970 (0.960)	DT 0.001 (0.140)	loss 7.509 (7.449)
Train: [172][20/98]	BT 0.962 (0.962)	DT 0.000 (0.070)	loss 7.588 (7.474)
Train: [172][30/98]	BT 0.930 (0.963)	DT 0.000 (0.047)	loss 7.378 (7.484)
Train: [172][40/98]	BT 0.965 (0.963)	DT 0.000 (0.035)	loss 7.502 (7.498)
Train: [172][50/98]	BT 0.964 (0.963)	DT 0.000 (0.028)	loss 7.465 (7.500)
